property_id,state,city,price,area_sqft,bedrooms,bathrooms,lot_size_acres,year_built,rental_income,mainroad_access,airconditioning,garage_parking,school_rating,walkability_score,preferred_area,tax_rate,maintenance_cost
251,Texas,Austin,695110,2032,4,1,1.95,2015,1737.775,No,No,1,5,43,Yes,1.5,3950
252,California,Sacramento,849342,3638,3,4,0.63,2007,2548.026,No,Yes,2,2,35,Yes,0.5,1428
253,New York,Albany,396134,2433,5,3,1.76,1992,594.201,Yes,Yes,1,4,73,No,2.5,5764
254,California,Los Angeles,1228665,966,3,4,0.81,2021,3071.6625,No,No,0,9,47,Yes,1.5,5179
255,California,Los Angeles,1211855,855,4,2,1.15,1981,3635.565,No,No,2,10,53,Yes,2.5,2173
256,Florida,Orlando,738586,3087,4,3,0.86,2006,1107.8790000000001,No,No,2,4,9,Yes,0.5,2666
257,Florida,Orlando,789775,1958,1,1,0.52,2015,1974.4375,Yes,No,1,9,79,Yes,1.5,2466
258,Texas,Houston,371918,3082,2,4,1.41,2006,1115.7540000000001,No,Yes,0,6,86,Yes,2.5,2333
259,New York,Rochester,423782,1289,1,4,1.94,2019,635.673,No,No,1,4,33,Yes,1.5,5150
260,Florida,Tampa,535123,907,5,3,1.8,2017,1337.8075000000001,No,No,0,10,33,No,0.5,3675
261,California,Sacramento,591711,2635,2,4,1.97,1990,1775.133,No,No,0,6,55,No,2.5,3266
262,Texas,Houston,303159,2296,3,1,1.41,2017,454.7385,No,Yes,2,5,27,No,0.5,2415
263,California,Los Angeles,1657624,3766,3,3,0.17,2011,4144.06,Yes,Yes,3,7,32,Yes,2.5,2407
264,California,Sacramento,729132,1008,5,1,1.15,1980,2187.396,Yes,No,1,5,33,No,0.5,2682
265,Florida,Orlando,407739,1425,4,1,1.28,1990,611.6085,Yes,Yes,1,8,97,No,0.5,3020
266,Texas,Austin,780850,1791,3,1,0.33,2006,1952.125,No,Yes,2,1,88,Yes,2.5,3533
267,New York,Rochester,390934,2734,1,1,1.67,1973,1172.8020000000001,Yes,Yes,1,10,6,No,2.5,2454
268,New York,New York City,1596651,2650,4,4,1.49,1995,2394.9765,Yes,No,0,4,65,No,2.5,4394
269,Florida,Orlando,651161,3019,3,3,0.95,1989,1627.9025000000001,Yes,No,0,4,73,Yes,1.5,3183
270,Florida,Tampa,646680,2151,4,4,0.65,1976,1940.04,No,No,1,2,87,No,0.5,4401
271,Texas,Dallas,733776,3289,2,2,0.52,2007,1100.664,No,No,2,9,8,No,1.5,1991
272,New York,Rochester,443958,3694,3,1,1.93,2016,1109.895,No,No,0,7,64,No,2.5,4029
273,New York,Buffalo,308798,697,3,1,1.62,1996,926.394,No,Yes,1,1,29,No,0.5,2438
274,New York,Buffalo,233937,3317,4,2,1.42,2016,350.9055,No,No,1,7,18,Yes,2.5,5654
275,California,Los Angeles,1869670,2374,2,2,1.9,1986,4674.175,No,No,0,10,34,Yes,1.5,3977
276,New York,New York City,925312,2145,1,1,0.49,2001,2775.936,No,Yes,0,6,72,No,1.5,1339
277,California,San Diego,704894,920,2,4,1.73,1979,1057.3410000000001,No,No,1,1,57,No,1.5,2057
278,Texas,Dallas,907146,1133,1,4,1.21,2019,2267.8650000000002,No,No,0,6,10,Yes,2.5,4846
279,California,San Francisco,2382165,3467,5,1,1.87,1980,7146.495,Yes,Yes,3,9,35,Yes,1.5,2979
280,Texas,Austin,531854,3014,2,3,1.36,1987,797.7810000000001,Yes,Yes,2,2,80,No,2.5,2291
281,New York,New York City,860796,1807,1,2,1.51,1971,2151.9900000000002,Yes,Yes,0,4,88,Yes,1.5,5602
282,New York,New York City,1825181,1016,4,4,0.52,2004,5475.543,Yes,No,2,8,8,No,0.5,2633
283,Texas,San Antonio,529255,3376,1,3,0.76,1975,793.8825,No,No,2,7,11,No,2.5,5923
284,Florida,Miami,572575,1837,5,1,0.67,1972,1431.4375,Yes,No,0,4,5,Yes,0.5,5220
285,Texas,Austin,610380,1447,1,1,1.42,1976,1831.14,No,Yes,2,8,24,No,0.5,3598
286,Florida,Tampa,636243,1269,2,4,0.88,2004,954.3645,Yes,Yes,1,9,36,No,0.5,4169
287,California,Sacramento,862422,3881,1,4,1.73,2016,2156.055,Yes,No,1,6,69,Yes,1.5,1668
288,California,Los Angeles,1957447,2543,2,1,0.5,1982,5872.341,Yes,No,1,6,30,Yes,2.5,5171
289,California,Los Angeles,1574079,2780,5,4,1.61,2007,2361.1185,Yes,No,3,1,75,No,0.5,4675
290,New York,Buffalo,215029,2700,1,4,1.65,1971,537.5725,No,No,1,3,38,No,1.5,5183
291,California,Sacramento,825027,1340,1,4,1.29,1971,2475.081,Yes,No,1,6,26,No,1.5,2648
292,Florida,Miami,515793,3342,5,1,0.38,2020,773.6895000000001,Yes,Yes,0,7,39,No,1.5,4297
293,California,San Diego,910250,622,1,2,0.72,1977,2275.625,No,No,1,6,67,No,1.5,4769
294,Texas,Austin,847806,3777,2,3,0.86,1978,2543.418,Yes,Yes,0,4,37,No,0.5,2629
295,Texas,San Antonio,465836,2254,3,2,0.98,2003,698.754,No,Yes,3,10,77,No,2.5,3161
296,New York,New York City,1277347,1059,3,1,1.5,2008,3193.3675000000003,No,Yes,1,4,14,No,1.5,5239
297,Texas,Houston,694188,1249,2,3,0.74,2000,2082.564,No,No,3,10,90,No,2.5,2133
298,Florida,Jacksonville,383704,1081,1,1,0.13,1998,575.556,No,No,1,7,59,Yes,0.5,5006
299,California,San Francisco,1080882,719,2,2,1.75,2018,2702.205,No,Yes,2,7,74,No,2.5,4411
300,New York,Albany,413858,1272,5,1,0.92,2016,1241.574,No,Yes,2,1,23,Yes,2.5,1303
301,California,Sacramento,549080,2855,2,4,0.64,2005,823.62,Yes,No,1,7,11,Yes,2.5,3194
302,California,San Francisco,1601944,2484,3,4,1.66,1991,4004.86,No,No,2,1,68,Yes,0.5,2629
303,Florida,Miami,923499,917,4,2,1.77,1992,2770.497,Yes,No,2,4,77,Yes,2.5,2233
304,Texas,Dallas,863871,2985,5,4,1.49,1982,1295.8065,No,No,0,1,31,No,2.5,2598
305,Texas,Austin,530579,2802,1,2,0.77,2004,1326.4475,No,No,3,5,82,No,2.5,4637
306,California,San Diego,1179466,1467,2,1,0.54,2013,3538.398,Yes,No,1,9,41,No,2.5,3459
307,New York,New York City,996092,3826,5,1,1.45,1972,1494.138,No,No,0,4,34,Yes,2.5,4924
308,Texas,San Antonio,363204,993,3,2,0.21,2022,908.01,No,No,3,10,78,Yes,1.5,3380
309,New York,Rochester,345373,3152,1,3,0.84,2020,1036.119,No,No,3,9,89,Yes,2.5,5649
310,Texas,Houston,814879,1570,2,2,1.54,1978,1222.3185,Yes,Yes,3,4,89,Yes,1.5,5992
311,New York,New York City,1197534,912,2,3,1.21,2017,2993.835,No,No,2,2,66,No,2.5,4542
312,Florida,Jacksonville,439721,1882,1,2,1.49,1987,1319.163,Yes,Yes,2,6,82,No,0.5,3419
313,New York,Albany,415475,3828,4,1,1.19,1995,623.2125,No,Yes,0,8,82,Yes,0.5,4753
314,Florida,Miami,1010332,2661,4,4,0.56,1998,2525.83,Yes,No,3,7,87,Yes,0.5,2417
315,Florida,Miami,1000267,676,5,2,1.02,2017,3000.801,No,No,0,3,66,No,1.5,2244
316,New York,Rochester,424141,1008,2,3,1.57,1981,636.2115,Yes,Yes,2,2,85,Yes,2.5,1266
317,Florida,Miami,1006568,3041,5,4,0.54,2008,2516.42,No,No,2,7,1,Yes,1.5,1270
318,California,Los Angeles,1009742,2867,1,3,1.93,1992,3029.226,Yes,No,1,6,29,No,2.5,3566
319,Florida,Tampa,717112,1343,5,3,0.49,1988,1075.6680000000001,Yes,No,2,3,57,Yes,1.5,4318
320,Texas,Austin,576377,1032,2,3,0.13,1993,1440.9425,No,Yes,0,2,63,No,0.5,5377
321,New York,Rochester,341671,3453,4,3,1.58,2013,1025.013,No,No,0,6,96,No,2.5,3498
322,California,San Diego,743499,2078,4,2,1.86,2012,1115.2485,Yes,Yes,0,10,48,Yes,1.5,2125
323,New York,Albany,471323,2277,1,4,0.57,2013,1178.3075000000001,Yes,No,3,5,36,Yes,2.5,5641
324,Texas,Dallas,630739,2431,3,4,0.39,1999,1892.217,Yes,Yes,0,2,77,Yes,0.5,2437
325,Texas,Houston,718381,3811,5,4,0.53,2000,1077.5715,No,Yes,2,10,77,No,2.5,2061
326,Texas,Houston,660988,1587,1,4,1.29,1988,1652.47,Yes,Yes,0,3,3,Yes,1.5,1714
327,Florida,Miami,1089215,2121,4,1,1.2,1990,3267.645,Yes,Yes,2,8,49,No,2.5,2479
328,Florida,Orlando,635314,3301,2,1,1.28,2018,952.971,No,Yes,2,8,58,Yes,0.5,1286
329,New York,New York City,1662582,3464,2,2,0.11,2016,4156.455,Yes,Yes,1,10,94,Yes,2.5,2918
330,New York,Buffalo,224866,2153,3,4,0.4,1979,674.5980000000001,Yes,No,1,3,89,Yes,1.5,1295
331,California,Los Angeles,1596714,1354,3,1,0.56,1973,2395.071,Yes,Yes,0,3,36,Yes,2.5,3041
332,California,San Diego,751391,1275,4,4,1.42,1987,1878.4775,No,No,1,8,45,No,2.5,5740
333,New York,Albany,467798,1431,3,2,1.26,2014,1403.394,No,No,1,9,78,No,0.5,4555
334,Florida,Miami,1039700,1719,3,3,1.29,2006,1559.55,Yes,Yes,3,6,34,Yes,1.5,5681
335,Texas,Austin,995379,627,2,2,1.18,1989,2488.4475,No,Yes,3,4,22,Yes,1.5,5791
336,New York,Buffalo,324135,3635,5,1,1.51,2021,972.405,No,Yes,2,10,65,Yes,2.5,2816
337,California,Sacramento,520019,1853,2,1,1.89,2005,780.0285,Yes,No,2,3,62,Yes,1.5,2040
338,Florida,Miami,714649,1015,2,1,1.38,2017,1786.6225,Yes,No,1,3,52,Yes,0.5,3716
339,New York,Rochester,311922,2672,4,2,1.52,2001,935.766,Yes,Yes,3,6,87,No,0.5,3386
340,New York,New York City,1148492,2310,4,2,1.26,2022,1722.738,No,Yes,3,2,26,Yes,1.5,3323
341,Florida,Miami,591368,3320,5,2,1.62,2021,1478.42,No,No,1,8,85,Yes,0.5,1012
342,New York,Albany,487461,1141,1,4,1.89,1996,1462.383,No,No,1,6,69,Yes,1.5,2187
343,Florida,Miami,1282190,764,3,1,1.25,2010,1923.285,No,No,1,6,6,Yes,0.5,1551
344,Texas,Dallas,679567,2855,3,2,0.44,1993,1698.9175,Yes,No,1,6,58,Yes,0.5,1035
345,Florida,Orlando,351268,3596,2,2,1.56,1998,1053.804,No,No,1,6,84,Yes,2.5,5464
346,Florida,Jacksonville,362692,1584,2,4,1.34,2022,544.038,Yes,Yes,3,9,36,Yes,2.5,4091
347,Florida,Tampa,784860,3261,5,1,1.87,1993,1962.15,Yes,No,3,7,46,Yes,1.5,5212
348,New York,Buffalo,367858,972,3,3,0.62,1998,1103.574,Yes,Yes,3,1,21,Yes,0.5,3842
349,New York,Albany,395201,1217,2,3,1.94,2008,592.8015,No,Yes,0,3,55,No,0.5,2550
350,Florida,Jacksonville,595888,668,2,1,1.15,1987,1489.72,Yes,No,1,5,43,No,1.5,3388
351,New York,Buffalo,318222,2143,4,4,1.93,1979,954.666,Yes,No,2,2,35,Yes,0.5,4295
352,California,San Francisco,1875022,2258,1,1,1.59,2016,2812.533,Yes,Yes,2,3,14,No,1.5,4900
353,California,San Diego,1023693,700,5,3,1.75,1978,2559.2325,Yes,Yes,0,10,25,No,0.5,3647
354,New York,New York City,1971518,600,1,2,0.72,2019,5914.554,No,Yes,1,3,81,Yes,0.5,1756
355,New York,New York City,1343864,2998,1,1,0.52,1980,2015.796,Yes,No,0,2,39,Yes,0.5,5310
356,Florida,Miami,881785,2654,5,3,1.29,1981,2204.4625,Yes,Yes,0,1,67,Yes,2.5,1727
357,Texas,Houston,755919,917,3,2,0.81,1971,2267.757,Yes,Yes,1,6,74,Yes,2.5,1400
358,New York,New York City,1481066,3270,2,1,1.97,1995,2221.599,No,Yes,2,4,70,No,2.5,3636
359,California,San Diego,810926,2478,5,4,1.04,1978,2027.315,No,No,3,7,53,Yes,2.5,2535
360,Florida,Jacksonville,467267,3156,2,3,0.31,1986,1401.801,Yes,No,0,5,12,No,2.5,3087
361,New York,Rochester,445599,785,4,2,1.05,2004,668.3985,No,No,0,7,57,No,0.5,5443
362,California,San Diego,977186,1327,1,2,1.12,2015,2442.965,No,No,0,6,60,Yes,2.5,3111
363,California,San Diego,1325925,3109,4,4,0.11,1972,3977.775,Yes,No,0,9,92,Yes,2.5,2570
364,Texas,San Antonio,383846,942,1,3,0.57,1975,575.769,Yes,Yes,0,8,36,No,0.5,1308
365,Florida,Tampa,498044,3282,3,2,0.1,2012,1245.1100000000001,Yes,No,3,6,65,Yes,1.5,5515
366,Florida,Tampa,495120,1312,5,4,1.17,1992,1485.3600000000001,No,Yes,2,8,63,Yes,1.5,2374
367,Texas,San Antonio,348908,3679,3,3,0.66,2004,523.362,No,No,1,9,38,No,0.5,5640
368,Texas,Dallas,770868,3223,1,4,0.43,1984,1927.17,No,No,2,10,31,Yes,0.5,3648
369,Florida,Miami,737741,735,4,4,1.69,1977,2213.223,Yes,No,3,9,17,Yes,2.5,3565
370,Florida,Orlando,380225,2522,1,4,0.16,2001,570.3375,No,Yes,2,5,86,No,1.5,4598
371,New York,Rochester,332273,982,3,4,1.41,2003,830.6825,Yes,No,1,10,34,No,1.5,1782
372,New York,Buffalo,326170,785,3,3,1.19,1980,978.51,Yes,No,0,1,98,No,2.5,3502
373,Texas,Dallas,874766,3286,4,4,1.57,2015,1312.1490000000001,Yes,No,1,8,47,Yes,2.5,5227
374,New York,Rochester,348737,1527,4,4,0.35,1972,871.8425,Yes,No,0,5,52,No,0.5,2271
375,California,Los Angeles,1682969,1563,3,2,1.76,1998,5048.907,No,No,3,4,43,Yes,1.5,1600
376,New York,Albany,357602,1160,1,3,0.71,1979,536.403,Yes,Yes,1,6,29,No,1.5,1382
377,New York,Buffalo,266403,1789,1,3,0.12,1987,666.0075,No,Yes,3,7,22,Yes,2.5,1175
378,California,Sacramento,427182,1497,5,4,1.35,1987,1281.546,No,Yes,2,9,99,No,1.5,4712
379,Texas,Houston,609203,3286,3,4,1.73,1981,913.8045000000001,No,No,3,8,38,Yes,1.5,4579
380,California,Los Angeles,1202003,2528,5,1,0.77,1996,3005.0075,Yes,No,1,3,62,No,0.5,4649
381,New York,Buffalo,200393,2437,3,4,1.1,2020,601.179,No,Yes,2,6,80,Yes,1.5,1944
382,Texas,San Antonio,573919,2968,5,3,0.88,1988,860.8785,No,No,3,7,95,Yes,1.5,5868
383,New York,New York City,943128,2312,2,2,0.18,2010,2357.82,Yes,Yes,1,5,35,No,1.5,1634
384,California,San Diego,1054699,2338,1,3,1.53,2002,3164.097,No,No,3,6,55,No,0.5,4938
385,California,San Diego,1021645,1780,1,2,1.89,1994,1532.4675,Yes,No,1,7,74,No,0.5,2774
386,New York,Rochester,295909,1457,2,4,0.9,2013,739.7725,Yes,No,0,6,44,No,2.5,1147
387,Florida,Jacksonville,565050,3645,4,1,0.37,1971,1695.15,Yes,No,1,4,6,No,0.5,2612
388,Florida,Tampa,698434,884,2,2,1.06,1971,1047.651,No,No,3,9,19,Yes,2.5,2609
389,California,San Diego,1430821,3699,1,3,1.82,1974,3577.0525000000002,No,Yes,0,6,12,Yes,1.5,2040
390,California,Los Angeles,1083049,2998,3,4,1.25,1991,3249.147,Yes,Yes,3,10,27,No,2.5,2455
391,Florida,Miami,1244979,2730,5,2,0.5,2002,1867.4685,Yes,No,2,10,33,No,0.5,5080
392,Florida,Tampa,728958,2247,1,1,1.15,2013,1822.395,No,Yes,3,7,90,No,0.5,5224
393,New York,Rochester,447271,1265,2,1,0.72,1974,1341.813,Yes,Yes,0,4,37,No,1.5,5530
394,New York,New York City,1502661,1993,3,1,0.14,1997,2253.9915,Yes,Yes,0,10,88,No,0.5,3402
395,Florida,Orlando,384752,3188,1,4,1.84,1983,961.88,No,No,3,3,58,Yes,2.5,2850
396,New York,Albany,478331,2624,2,2,1.61,2009,1434.993,Yes,No,0,3,31,Yes,2.5,5229
397,New York,Albany,304574,3127,1,2,1.86,2012,456.861,No,Yes,1,2,47,No,1.5,3084
398,Texas,Houston,650435,2860,2,4,1.4,2019,1626.0875,No,No,1,7,66,No,1.5,4155
399,New York,Albany,487848,1529,2,2,0.95,1979,1463.544,Yes,Yes,3,3,86,No,0.5,1182
400,California,Los Angeles,1805716,3007,1,4,1.04,2010,2708.574,Yes,No,2,4,82,No,0.5,5490
401,New York,New York City,1280313,813,3,1,0.49,1984,3200.7825000000003,Yes,Yes,3,5,20,Yes,2.5,1689
402,New York,New York City,1086881,903,1,2,0.83,1979,3260.643,No,Yes,3,10,82,No,0.5,1069
403,Florida,Miami,1047678,3826,1,1,0.41,1973,1571.517,No,No,3,1,29,No,0.5,5881
404,California,San Francisco,2140188,2003,3,4,1.0,2012,5350.47,No,Yes,3,8,25,No,2.5,2181
405,New York,Rochester,302330,799,1,1,1.33,2018,906.99,No,Yes,3,1,75,Yes,1.5,5125
406,New York,Rochester,321082,2885,5,3,0.59,1987,481.623,Yes,No,2,6,100,Yes,0.5,5453
407,Texas,Austin,914496,1270,5,4,1.89,1986,2286.2400000000002,No,No,2,2,12,Yes,1.5,2980
408,New York,Albany,321037,2328,5,3,1.33,2000,963.111,No,No,2,2,8,Yes,1.5,5730
409,New York,Albany,416668,3838,2,4,0.52,2002,625.0020000000001,Yes,No,2,9,92,Yes,1.5,5604
410,Texas,Dallas,519229,1849,4,1,0.42,1994,1298.0725,Yes,No,3,3,63,No,2.5,1773
411,Florida,Jacksonville,480205,1478,1,1,0.42,1981,1440.615,Yes,No,2,2,67,No,0.5,2011
412,New York,Rochester,346342,850,4,1,1.95,2016,519.513,Yes,No,3,1,97,Yes,0.5,5109
413,Texas,Dallas,752072,3951,5,3,0.55,1990,1880.18,No,No,1,3,61,Yes,2.5,4972
414,California,San Francisco,1552375,3123,3,1,0.42,1986,4657.125,Yes,No,1,6,75,Yes,1.5,1771
415,Florida,Jacksonville,359844,1097,5,3,0.41,1989,539.766,Yes,Yes,3,7,84,Yes,0.5,2800
416,California,San Francisco,2029696,2587,1,3,0.75,1998,5074.24,Yes,Yes,1,9,94,No,0.5,5522
417,California,San Diego,928905,1577,4,2,1.27,1972,2786.715,No,No,1,2,28,Yes,0.5,5347
418,Texas,Dallas,809379,3644,4,2,0.25,1976,1214.0685,Yes,No,3,2,96,Yes,1.5,1321
419,New York,Rochester,449452,3348,2,2,0.4,2002,1123.63,Yes,Yes,3,1,15,No,2.5,2991
420,Texas,Houston,482957,1383,3,4,1.96,1995,1448.871,No,Yes,3,7,56,Yes,2.5,1169
421,Texas,Houston,517412,3076,5,3,1.27,1989,776.118,No,No,2,10,80,Yes,0.5,1235
422,Texas,Houston,336764,1138,3,1,0.37,2012,841.91,Yes,No,0,3,5,No,2.5,5763
423,Texas,Austin,985998,1500,1,2,1.15,2006,2957.994,No,No,1,8,62,Yes,2.5,2479
424,Florida,Tampa,543198,2066,2,4,0.56,2001,814.797,Yes,No,1,10,4,Yes,1.5,2883
425,New York,Albany,498296,3615,5,3,1.95,2004,1245.74,Yes,No,3,4,27,No,0.5,1221
426,California,San Francisco,1309199,809,1,4,0.84,1990,3927.597,No,No,3,4,4,No,1.5,4272
427,California,San Francisco,2362319,2333,3,1,0.37,2021,3543.4785,Yes,No,3,8,64,No,0.5,1272
428,New York,Buffalo,282787,1090,2,2,1.26,2022,706.9675,No,No,2,3,81,No,2.5,5683
429,California,Sacramento,609112,3118,5,3,0.36,2010,1827.336,No,No,2,10,14,No,0.5,3337
430,New York,Rochester,289720,2309,3,4,1.08,1977,434.58,Yes,Yes,1,3,1,No,0.5,4148
431,California,Los Angeles,893120,2353,5,2,1.72,1971,2232.8,Yes,Yes,2,6,73,No,0.5,5163
432,Texas,Dallas,575556,3215,2,2,0.76,2020,1726.6680000000001,Yes,No,2,5,31,Yes,2.5,2736
433,California,San Diego,727976,2518,2,3,1.01,2017,1091.964,Yes,No,2,1,12,Yes,1.5,2554
434,New York,Buffalo,314067,2634,3,2,0.31,1985,785.1675,Yes,Yes,2,5,8,No,2.5,1882
435,New York,Buffalo,369924,3311,5,4,1.33,1996,1109.772,Yes,Yes,2,4,62,No,1.5,4640
436,New York,Buffalo,213219,2529,4,3,0.31,2005,319.8285,No,No,3,10,99,No,0.5,2224
437,New York,New York City,1170652,2086,1,3,0.72,1979,2926.63,No,No,1,5,23,No,2.5,1963
438,New York,New York City,1111009,3197,2,2,1.7,1997,3333.027,Yes,No,2,2,65,No,2.5,1693
439,Florida,Miami,554457,2603,5,1,0.38,1986,831.6855,Yes,Yes,3,3,65,Yes,2.5,1273
440,Florida,Tampa,440159,2100,3,1,1.7,1994,1100.3975,Yes,No,0,2,78,Yes,0.5,4101
441,California,San Francisco,1954321,797,3,1,1.3,1984,5862.963,No,Yes,0,5,58,No,0.5,5670
442,New York,Albany,393391,2567,2,4,0.37,1987,590.0865,No,Yes,2,7,46,Yes,2.5,1072
443,California,San Diego,912544,1120,2,3,0.42,1997,2281.36,No,Yes,0,1,96,Yes,1.5,1798
444,New York,New York City,1098402,2122,4,2,1.36,1971,3295.206,Yes,No,0,5,92,Yes,2.5,2815
445,New York,Albany,480029,2134,3,1,1.49,2009,720.0435,No,No,2,8,62,No,0.5,5680
446,Florida,Jacksonville,399353,2313,5,2,1.35,2011,998.3825,No,No,1,5,36,No,1.5,3187
447,Florida,Orlando,377264,1948,1,1,1.46,2000,1131.792,Yes,No,1,2,97,No,0.5,1967
448,Texas,San Antonio,432403,1287,1,1,0.79,2000,648.6045,No,No,1,4,91,No,0.5,1189
449,Florida,Miami,676752,1066,4,2,0.1,1994,1691.88,No,Yes,2,10,97,No,2.5,4755
450,Texas,Austin,1165522,1195,5,4,1.1,1970,3496.5660000000003,No,Yes,0,8,3,Yes,2.5,2749
451,Texas,San Antonio,475880,738,1,2,1.23,1987,713.82,Yes,No,1,1,20,Yes,2.5,5106
452,Texas,Austin,871021,1614,1,2,1.41,1985,2177.5525000000002,No,No,0,5,64,No,1.5,3931
453,Texas,San Antonio,523482,841,5,4,0.54,2011,1570.4460000000001,Yes,Yes,3,8,99,No,2.5,5315
454,Texas,Dallas,411675,2963,5,4,0.42,2006,617.5125,Yes,Yes,2,8,37,Yes,2.5,5335
455,California,San Diego,689606,3314,2,2,1.68,2010,1724.015,No,Yes,3,10,62,No,2.5,5411
456,Florida,Miami,782224,1332,1,4,1.7,2011,2346.672,No,No,1,10,14,Yes,2.5,1356
457,Texas,Dallas,643747,734,1,1,1.98,2006,965.6205,Yes,Yes,1,10,75,No,2.5,2906
458,New York,Rochester,263936,3859,4,4,0.75,1976,659.84,Yes,No,3,9,41,Yes,1.5,5780
459,Florida,Tampa,360019,3226,2,2,0.21,1975,1080.057,Yes,Yes,0,7,66,Yes,1.5,1556
460,Florida,Jacksonville,487790,3740,2,4,1.0,1983,731.6850000000001,Yes,Yes,0,1,4,Yes,1.5,3516
461,Texas,San Antonio,454933,3086,1,3,1.01,1991,1137.3325,Yes,Yes,3,6,10,No,2.5,5261
462,California,San Francisco,2053062,2724,3,4,0.17,2019,6159.186,No,No,3,7,71,Yes,0.5,5192
463,Texas,San Antonio,594165,3047,3,1,1.19,2000,891.2475000000001,No,Yes,1,5,19,Yes,2.5,1401
464,California,San Diego,1335224,3021,5,3,0.6,2014,3338.06,No,No,1,2,71,Yes,1.5,5820
465,New York,Albany,418411,3683,2,1,0.33,1979,1255.233,No,Yes,0,4,27,Yes,2.5,5875
466,Florida,Miami,1174472,2110,1,1,1.25,2015,1761.708,Yes,No,0,5,34,No,1.5,3864
467,New York,Buffalo,251697,2418,1,3,0.64,2009,629.2425000000001,No,Yes,2,4,69,No,1.5,2698
468,California,San Francisco,2104574,1357,1,1,1.17,2015,6313.722,No,No,3,5,40,Yes,2.5,5120
469,California,Sacramento,509537,3396,4,3,0.13,2005,764.3055,Yes,Yes,3,3,94,No,1.5,2223
470,New York,Rochester,347816,3411,3,1,0.8,2010,869.54,Yes,No,3,7,40,Yes,0.5,1024
471,California,San Francisco,2075152,1016,4,2,1.74,2007,6225.456,Yes,No,3,9,26,No,0.5,5094
472,New York,New York City,1929814,806,1,1,1.34,2003,2894.721,No,Yes,3,3,73,No,2.5,1004
473,Florida,Miami,715045,2988,1,3,1.75,1972,1787.6125,No,Yes,3,10,51,No,2.5,4808
474,New York,Buffalo,325885,2243,2,2,1.51,1992,977.655,No,No,1,8,35,Yes,1.5,1686
475,Florida,Tampa,440853,3368,2,2,1.47,2012,661.2795,No,Yes,0,4,6,No,2.5,1357
476,New York,Rochester,371992,910,3,4,1.75,1986,929.98,Yes,No,3,5,61,No,2.5,2888
477,California,Sacramento,625090,1931,5,4,0.14,1998,1875.27,Yes,Yes,3,6,89,Yes,0.5,4229
478,New York,Albany,329144,3964,1,4,0.9,1970,493.716,No,No,0,5,74,Yes,0.5,2420
479,California,San Francisco,1911575,3272,2,2,1.92,1972,4778.9375,Yes,No,0,7,61,No,1.5,4717
480,New York,Albany,488398,1999,3,4,0.44,1983,1465.194,Yes,Yes,1,2,19,Yes,2.5,1918
481,New York,Albany,377148,2150,4,2,1.34,1980,565.722,Yes,Yes,0,7,35,No,0.5,3621
482,Texas,San Antonio,531451,682,1,4,1.6,1999,1328.6275,No,No,1,5,26,Yes,2.5,3012
483,California,Los Angeles,1475609,2200,5,1,1.87,1990,4426.827,No,Yes,2,9,35,Yes,0.5,1491
484,Texas,San Antonio,341810,2075,3,4,1.76,1985,512.715,Yes,No,1,7,51,No,2.5,4983
485,California,San Francisco,1889302,1626,5,3,1.39,2015,4723.255,No,No,0,7,60,Yes,0.5,3450
486,Texas,Dallas,472131,2079,1,4,1.45,2020,1416.393,Yes,No,2,3,67,No,0.5,1753
487,Florida,Jacksonville,419449,3520,3,2,0.75,1978,629.1735,Yes,Yes,0,6,5,Yes,1.5,2776
488,New York,Rochester,433437,2883,2,3,0.53,1971,1083.5925,Yes,No,3,10,45,Yes,1.5,2507
489,California,Sacramento,765556,3036,5,3,1.92,1995,2296.668,Yes,Yes,1,6,73,Yes,0.5,3988
490,California,San Francisco,2345271,3040,4,2,1.95,2011,3517.9065,No,Yes,2,3,60,No,0.5,5865
491,New York,New York City,1629358,2264,4,3,0.91,1972,4073.395,Yes,Yes,3,10,60,No,2.5,2901
492,California,San Francisco,1090214,2382,5,3,0.88,1984,3270.6420000000003,Yes,Yes,2,1,29,No,2.5,1555
493,California,Los Angeles,1149894,3394,1,3,0.96,1981,1724.8410000000001,No,No,1,10,44,Yes,1.5,4599
494,Texas,San Antonio,288599,2677,1,4,0.98,1988,721.4975000000001,No,Yes,2,4,98,Yes,2.5,4480
495,California,Sacramento,629417,2206,1,3,1.7,2010,1888.251,Yes,No,1,9,20,No,1.5,4109
496,Florida,Miami,1133778,1581,4,1,0.92,1983,1700.6670000000001,No,No,3,9,80,Yes,2.5,1725
497,Florida,Orlando,655474,3819,4,1,1.78,1984,1638.685,Yes,No,3,10,54,No,0.5,3373
498,New York,Buffalo,222593,1204,2,4,1.42,1992,667.779,No,No,3,3,97,No,0.5,2419
499,California,Los Angeles,1434153,2930,1,4,1.93,1980,2151.2295,Yes,Yes,2,8,56,Yes,2.5,5696
500,New York,Albany,490965,837,4,1,1.38,2012,1227.4125000000001,No,Yes,0,3,56,Yes,2.5,2384
501,Florida,Miami,1197996,1330,4,3,0.88,1972,3593.9880000000003,Yes,Yes,2,3,40,Yes,0.5,5523
502,California,Sacramento,862441,1942,1,1,1.84,2012,1293.6615,Yes,No,1,10,22,No,2.5,1632
503,California,Los Angeles,1757867,2594,1,2,0.54,1970,4394.6675000000005,Yes,No,2,6,47,Yes,1.5,5505
